route_id,stop_name
0550,Haller utca / Soroksári út
3028,Haller utca / Soroksári út
3020,Haller utca / Soroksári út
0235,Haller utca / Soroksári út
3511,Haller utca /ester utca
3024,Haller utca /ester utca
2810,Haller utca /ester utca
3020,Haller utca /ester utca
3240,Haller utca /ester utca
3510,Haller utca /ester utca
3370,Haller utca /ester utca
3370,Halom utca
3371,Halom utca
2825,Halomi út
2660,Halomi út
1820,Halomi út
1660,Halomi út
0985,Hangár utca
2170,Hangár utca
2175,Hangár utca
0980,Hangár utca
2720,Harangláb
0880,Harangláb
1402,Harangláb
1730,Harangláb
1720,Harangláb
0881,Harangláb
1400,Harangláb
1621,Harmat utca
0850,Harmat utca
2620,Harmat utca
1850,Harmat utca
1620,Harmat utca
4830,Harminckettesek tere
0090,Harminckettesek tere
4838,Harminckettesek tere
3060,Harminckettesek tere
4728,Harminckettesek tere
4724,Harminckettesek tere
3040,Harminckettesek tere
2380,Háros
2800,Háros
2802,Háros
0380,Háros
0381,Háros
1380,Háros
1140,Háros utca
1335,Háros utca
2130,Háros utca
0330,Háros utca
2140,Háros utca
1140,Háros vasútállomás
2140,Háros vasútállomás
2130,Háros vasútállomás
1335,Háros vasútállomás
0330,Háros vasútállomás
0380,Hárosi Csárda
1380,Hárosi Csárda
2780,Hárosi Csárda
2802,Hárosi Csárda
2380,Hárosi Csárda
0381,Hárosi Csárda
2792,Hárosi Csárda
2790,Hárosi Csárda
2800,Hárosi Csárda
1380,Hárosi iskola
2380,Hárosi iskola
0381,Hárosi iskola
0380,Hárosi iskola
2780,Hárosi iskola
0980,Harsona utca
1765,Harsona utca
1980,Harsona utca
0844,Használtcikk piac
0540,Használtcikk piac
2945,Használtcikk piac
2944,Használtcikk piac
0895,Használtcikk piac
0845,Használtcikk piac
0550,Használtcikk piac
0845,Határ út
1990,Határ út
0945,Határ út
2945,Határ út
3030,Határ út
0235,Határ út
0662,Határ út
2005,Határ út
3520,Határ út
1944,Határ út
0895,Határ út
1230,Határ út
0844,Határ út
3500,Határ út
2944,Határ út
3420,Határ út
0665,Határ út
1940,Határ út
3508,Határ út
1231,Határ út
0660,Határ út
3510,Határ út
MP53,Határ út
3370,Határ út
3428,Határ út
1942,Határ út
0944,Határ út
0990,Határ út
5301,Határ út
1520,Határ utca
1400,Határ utca
1695,Határ utca
0710,Határ utca
1402,Határ utca
2960,Hatvany Lajos utca / Juhász Gyula utca
2040,Hatvany Lajos utca / Juhász Gyula utca
1340,Hatvany Lajos utca / Juhász Gyula utca
3560,Hauszmann Alajos utca
3190,Hauszmann Alajos utca
3478,Hauszmann Alajos utca
3470,Hauszmann Alajos utca
3410,Hauszmann Alajos utca
3170,Hauszmann Alajos utca
3480,Hauszmann Alajos utca
3010,Hauszmann Alajos utca / Szerémi út
3410,Hauszmann Alajos utca / Szerémi út
4768,Hegedűs Gyula utca
4760,Hegedűs Gyula utca
3560,Heinrich István utca
3561,Heinrich István utca
35618,Heinrich István utca
3592,Heinrich István utca
3610,Heinrich István utca
1335,Hengermalom út
1030,Hengermalom út
0330,Hengermalom út
3410,Hengermalom út / Szerémi út
3010,Hengermalom út / Szerémi út
1030,Hengermalom út / Szerémi út
3370,Hentes utca
3510,Hentes utca
1150,Hercegprímás utca
0150,Hercegprímás utca
3370,Hidegkuti Nándor Stadion
3014,Hidegkuti Nándor Stadion
3371,Hidegkuti Nándor Stadion
3010,Hidegkuti Nándor Stadion
3410,Hidegkuti Nándor Stadion
3040,Hidegkuti Nándor Stadion
1050,Hild tér
0160,Hild tér
2040,Hímző utca
1340,Hímző utca
2960,Hímző utca
2500,Hír utca
2502,Hír utca
1940,Hofherr Albert utca
1990,Hofherr Albert utca
1942,Hofherr Albert utca
1150,Hold utca (Belvárosi piac)
0150,Hold utca (Belvárosi piac)
1520,Hollandi csárda
0710,Hollandi csárda
1500,Hollókő utca
0530,Hollókő utca
1540,Hollókő utca
1980,Homokiszőlők
0980,Homokiszőlők
0985,Homokiszőlők
1261,Homoktövis iskola
2960,Homoktövis iskola
1220,Homoktövis iskola
0300,Homoktövis iskola
1260,Homoktövis iskola
1220,Homoktövis utca
1261,Homoktövis utca
0300,Homoktövis utca
1260,Homoktövis utca
2960,Homoktövis utca
2960,Homoktövis utca (Óvoda)
1260,Homoktövis utca (Óvoda)
1261,Homoktövis utca (Óvoda)
1570,Honfoglalás utca
1571,Honfoglalás utca
3508,Honvéd utca
2361,Honvéd utca
2360,Honvéd utca
3500,Honvéd utca
1830,Honvéd utca
3170,Honvédkórház
1200,Honvédkórház
4724,Honvédkórház
0320,Honvédkórház
3410,Honvédkórház
3014,Honvédkórház
3010,Honvédkórház
4728,Honvédkórház
0110,Horvát utca
1110,Horvát utca
4838,Horváthihály tér
4728,Horváthihály tér
4724,Horváthihály tér
0090,Horváthihály tér
4830,Horváthihály tér
1402,Hosszúrét utca
1400,Hosszúrét utca
1821,Hőerőmű
1820,Hőerőmű
1840,Hőerőmű
3014,Hős utca
3010,Hős utca
1950,Hős utca
0950,Hős utca
3410,Hős utca
1460,Hősök tere
5100,Hősök tere
4758,Hősök tere
0301,Hősök tere
2300,Hősök tere
0300,Hősök tere
0205,Hősök tere
4794,Hősök tere
1765,Hősök tere
1050,Hősök tere
0980,Hősök tere
1461,Hősök tere
2430,Hősök tere
2765,Hősök tere
1600,Hősök tere
4750,Hősök tere
1980,Hősök tere
0250,Hubay Jenő tér
2240,Hubay Jenő tér
2961,Hubay Jenő tér
2250,Hubay Jenő tér
0960,Hubay Jenő tér
2960,Hubay Jenő tér
1250,Hubay Jenő tér
1240,Hubay Jenő tér
1700,Hubay Jenő tér
1961,Hubay Jenő tér
1040,Hubay Jenő tér
2040,Hubay Jenő tér
1041,Hubay Jenő tér
1960,Hubay Jenő tér
1050,Hun utca
3140,Hun utca
3148,Hun utca
1480,Hungária út
3428,Hungária út
3420,Hungária út
0640,Hunyadi János utca
2640,Hunyadi János utca
1640,Hunyadi János utca
0641,Hunyadi János utca
0570,Hunyadi János utca
2570,Hunyadi János utca
1940,Hunyadi tér
0990,Hunyadi tér
1990,Hunyadi tér
1942,Hunyadi tér
1510,Hunyadi tér
0895,Hunyadi utca
1340,Hunyadi utca
2945,Hunyadi utca
2944,Hunyadi utca
0844,Hunyadi utca
0845,Hunyadi utca
0550,Hunyadi utca
0540,Hunyadi utca
0078,Hunyadvár utca
1765,Hunyadvár utca
2765,Hunyadvár utca
0460,Hunyadvár utca
4778,Huszár utca
4808,Huszár utca
1780,Huszár utca
1100,Huszár utca
0050,Huszár utca
0070,Huszár utca
4768,Huszár utca
1120,Huszár utca
4758,Huszár utca
0570,Hűvösvölgy
3561,Hűvösvölgy
0641,Hűvösvölgy
1640,Hűvösvölgy
1571,Hűvösvölgy
3592,Hűvösvölgy
0640,Hűvösvölgy
2570,Hűvösvölgy
3610,Hűvösvölgy
3560,Hűvösvölgy
0630,Hűvösvölgy
1570,Hűvösvölgy
2640,Hűvösvölgy
35618,Hűvösvölgy
0290,Hűvösvölgy
2140,I. utca
2870,I. utca
1130,I. utca
0130,I. utca
2130,I. utca
1131,I. utca
0880,I. utca
1012,I. utca
0131,I. utca
0881,Ibolya utca
1880,Ibolya utca
0880,Ibolya utca
1885,Ibolya utca
1460,Ida utca
0460,Ida utca
2440,Ida utca
0078,Ida utca
0881,Idősek otthona
1720,Idősek otthona
0880,Idősek otthona
1730,Idősek otthona
0870,Idősek Otthona
2870,Idősek Otthona
1870,Idősek Otthona
2810,Ifjúmunkás utca
1810,Ifjúmunkás utca
0402,Ifjúság utca
1402,Ifjúság utca
1400,Ifjúság utca
0270,Iglói utca
0205,Iglói utca
2961,Iglói utca
2960,Iglói utca
2200,Iglói utca
1530,Igmándi utca
2500,Igmándi utca
2511,Igmándi utca
2502,Igmándi utca
1500,Igmándi utca
2510,Igmándi utca
2170,Ihász utca
1850,Ihász utca
0850,Ihász utca
3281,II. János Pál pápa tér
5400,II. János Pál pápa tér
2175,II. János Pál pápa tér
3371,II. János Pál pápa tér
3280,II. János Pál pápa tér
3040,II. János Pál pápa tér
3370,II. János Pál pápa tér
0990,II. János Pál pápa tér
3620,II. János Pál pápa tér
1590,II. Rákóczi Ferenc út
0710,II. Rákóczi Ferenc út
0360,II. Rákóczi Ferenc út
1480,II. Rákóczi Ferenc út
0931,Iker utca
0930,Iker utca
3370,Illatos út
3510,Illatos út
0301,Illek Vince utca
0300,Illek Vince utca
2300,Illek Vince utca
0920,Ilonatelep
0921,Ilonatelep
6100,Ilonatelep
0450,Ilonatelep
0050,Illyés Gyula utca
0960,Illyés Gyula utca
2960,Illyés Gyula utca
2240,Illyés Gyula utca
2961,Illyés Gyula utca
1240,Illyés Gyula utca
3410,Infopark
3010,Infopark
1540,Infopark (Pázmány Péter sétány)
1530,Infopark (Pázmány Péter sétány)
1765,Injekcióüzem
0078,Injekcióüzem
2765,Injekcióüzem
1980,Ipacsfa utca
1942,Ipacsfa utca
1944,Ipacsfa utca
1940,Ipacsfa utca
0360,Ipacsfa utca
2361,Iparvasút
2360,Iparvasút
3500,Iparvasút
3508,Iparvasút
4750,Ipoly utca
4758,Ipoly utca
1942,Ipolyság utca
1940,Ipolyság utca
0250,Irány utca
1250,Irány utca
2300,Irányi Dániel utca / Baross utca
0300,Irányi Dániel utca / Baross utca
0301,Irányi Dániel utca / Baross utca
1470,Irányi Dániel utca / Baross utca
0540,Irányi utca
0550,Irányi utca
2220,Irén utca
0220,Irén utca
0221,Irén utca
0350,Iskola tér
0360,Iskola tér
2120,Istenhegyi lejtő
0210,Istenhegyi lejtő
0211,Istenhegyi lejtő
1980,IV. utca
0980,IV. utca
1765,IV. utca
2765,IV. utca
0300,Íves út
2300,Íves út
1220,Íves út
4768,Izabella utca / Király utca
4780,Izabella utca / Király utca
4700,Izabella utca / Király utca
4734,Izabella utca / Király utca
4760,Izabella utca / Király utca
0680,Izraelita temető
3280,Izraelita temető
1950,Izraelita temető
1350,Jahn Ferenc Kórház
2234,Jahn Ferenc Kórház
1231,Jahn Ferenc Kórház
1230,Jahn Ferenc Kórház
0350,Jahn Ferenc Kórház
0360,Jahn Ferenc Kórház
0235,János tér
3510,János tér
3520,János tér
1190,János tér
1660,János tér
0660,János utca
0235,János utca
0310,János utca
1740,János utca
0460,János utca
2440,János utca
1300,János utca
1460,János utca
1440,János utca
1310,János utca
0662,János utca
3140,Járműtelep utca
3148,Járműtelep utca
0260,Jászaiari tér
4750,Jászaiari tér
3040,Jászaiari tér
3024,Jászaiari tér
0910,Jászaiari tér
4758,Jászaiari tér
4760,Jászaiari tér
4768,Jászaiari tér
3020,Jászaiari tér
3028,Jászaiari tér
1910,Jászaiari tér
3060,Jászaiari tér
2910,Jászaiari tér
0090,Jászaiari tér
0680,Jászberényi út
1685,Jászberényi út
3281,Jászberényi út /aglódi út
3280,Jászberényi út /aglódi út
3370,Jászberényi út /aglódi út
1980,Jászivány utca
0980,Jászivány utca
2440,Jávorfa utca
1740,Jávorfa utca
0580,Jégmadár utca
1580,Jégmadár utca
1410,Jégmadár utca
0085,Jégvirág utca
1400,Jégvirág utca
0870,Jégvirág utca
1085,Jégvirág utca
1540,Jégvirág utca
1390,Jégvirág utca
0880,Jégvirág utca
1401,Jégvirág utca
1530,Jégvirág utca
0881,Jégvirág utca
3030,Jeszenák János utca
3620,Jeszenák János utca
0320,Jeszenák János utca
3428,Jeszenák János utca
3621,Jeszenák János utca
2502,Jogar utca
2500,Jogar utca
2802,Jókai utca
2800,Jókai utca
0380,Jókai utca
2792,Jókai utca
2380,Jókai utca
2790,Jókai utca
0880,Jókaiór utca
1510,Jókaiór utca
1720,Jókaiór utca
2140,Jókaiór utca
2720,Jókaiór utca
1500,Jókaiór utca
2130,Jókaiór utca
1335,Jókaiór utca
0460,Jókaiór utca
1730,Jókaiór utca
0330,Jókaiór utca
1140,Jókaiór utca
0450,Jókaiór utca
0881,Jókaiór utca
1380,Jókaiór utca
1765,Jókaiór utca (Rendőrség)
1460,Jókaiór utca (Rendőrség)
2765,Jókaiór utca (Rendőrség)
0440,Jókaiór utca (Rendőrség)
0921,Jókaiór utca (Rendőrség)
0920,Jókaiór utca (Rendőrség)
0460,Jókaiór utca (Rendőrség)
0450,Jókaiór utca (Újszász utca)
1460,Jókaiór utca (Újszász utca)
0460,Jókaiór utca (Újszász utca)
3370,Jókaiór utca /atár út
3030,Jókaiór utca /atár út
3510,Jókaiór utca /atár út
3520,Jókaiór utca /atár út
6200,József Attila-telep
6210,József Attila-telep
2810,"József Attila ltp., Távíró utca"
1810,"József Attila ltp., Távíró utca"
0710,József Attila utca
0380,József Attila utca
2380,József Attila utca
2802,József Attila utca
1520,József Attila utca
2800,József Attila utca
2792,József Attila utca
2790,József Attila utca
0160,József nádor tér
1050,József nádor tér
1440,József utca
0310,József utca
0921,József utca
1310,József utca
2440,József utca
0920,József utca
1300,József utca
1740,József utca
2240,Juhos utca
1041,Juhos utca
2040,Juhos utca
2310,Juhos utca
1040,Juhos utca
0050,Juhos utca
0350,Jupiter utca
0360,Jupiter utca
3010,Kacsóh Pongrác út
3014,Kacsóh Pongrác út
3410,Kacsóh Pongrác út
0845,Kacsóh Pongrác utca
0844,Kacsóh Pongrác utca
2170,Kada utca
0855,Kada utca
0850,Kada utca
1850,Kada utca
1950,Kada utca /ádi utca
0950,Kada utca /ádi utca
1950,Kada utca /aglódi út
0950,Kada utca /aglódi út
3280,Kada utca /aglódi út
3281,Kada utca /aglódi út
3370,Kada utca /aglódi út
0950,Kada utca /armat utca
1950,Kada utca /armat utca
1300,Kaffkaargit utca
4808,Kaffkaargit utca
4801,Kaffkaargit utca
4800,Kaffkaargit utca
4770,Kála utca
4778,Kála utca
2945,Kalász utca
0944,Kalász utca
0945,Kalász utca
0550,Kalász utca
0895,Kalász utca
2944,Kalász utca
3010,Kalotaszeg utca
3560,Kalotaszeg utca
3170,Kalotaszeg utca
3478,Kalotaszeg utca
3470,Kalotaszeg utca
3190,Kalotaszeg utca
3410,Kalotaszeg utca
3480,Kalotaszeg utca
4724,Kálvária tér
4838,Kálvária tér
4830,Kálvária tér
0990,Kálvária tér
0090,Kálvária tér
4728,Kálvária tér
3470,Kálvin tér
4728,Kálvin tér
1150,Kálvin tér
0150,Kálvin tér
4838,Kálvin tér
3478,Kálvin tér
3480,Kálvin tér
4830,Kálvin tér
0090,Kálvin tér
5400,Kálvin tér
4724,Kálvin tér
3498,Kálvin tér
MP53,Kálvin tér
3490,Kálvin tér
0870,Kamaraerdei Ifjúsági Park
2870,Kamaraerdei Ifjúsági Park
1870,Kamaraerdei Ifjúsági Park
3410,Kamaraerdei Ifjúsági Park
1870,Kamaraerdei út 11.
0870,Kamaraerdei út 11.
2870,Kamaraerdei út 11.
1870,Kamaraerdő
0870,Kamaraerdő
2870,Kamaraerdő
2944,Kamiontelep
0550,Kamiontelep
0944,Kamiontelep
0895,Kamiontelep
0845,Kamiontelep
2945,Kamiontelep
0540,Kamiontelep
0945,Kamiontelep
0844,Kamiontelep
2544,Kamiontelep
1700,Kanizsai Dorottya utca
2700,Kanizsai Dorottya utca
1160,Kapisztrán tér
0160,Kapisztrán tér
0161,Kapisztrán tér
2845,Kapocs utca
0844,Kapocs utca
0845,Kapocs utca
1840,Kapocs utca
2170,Kápolna tér
0950,Kápolna tér
1950,Kápolna tér
2511,Kápolna út
1500,Kápolna út
2500,Kápolna út
2510,Kápolna út
2502,Kápolna út
1950,Kápolna utca
0950,Kápolna utca
2170,Kápolna utca
0205,"Káposztásmegyer, Szilas-patak"
1261,"Káposztásmegyer, Szilas-patak"
1260,"Káposztásmegyer, Szilas-patak"
2960,"Káposztásmegyer, Szilas-patak"
2961,"Káposztásmegyer, Szilas-patak"
1220,"Káposztásmegyer,egyeri út"
3148,"Káposztásmegyer,egyeri út"
3140,"Káposztásmegyer,egyeri út"
0300,"Káposztásmegyer,egyeri út"
0300,"Káposztásmegyer,ogyoródi-patak"
1220,"Káposztásmegyer,ogyoródi-patak"
2960,"Káposztásmegyer,ogyoródi-patak"
1261,"Káposztásmegyer,ogyoródi-patak"
1260,"Káposztásmegyer,ogyoródi-patak"
1390,Kaptárkő utca
0085,Kaptárkő utca
1085,Kaptárkő utca
0350,Karácsony Sándor utca
0381,Karácsony Sándor utca
1790,Karácsony Sándor utca
2780,Karácsony Sándor utca
1590,Karácsony Sándor utca
1480,Karácsony Sándor utca
1510,Karácsony Sándor utca
0710,Karácsony Sándor utca
6300,Karácsony Sándor utca
1520,Karácsony Sándor utca
1380,Karácsony Sándor utca
0360,Karácsony Sándor utca
2380,Karácsony Sándor utca
0380,Karácsony Sándor utca
0580,Karácsony utca
1580,Karácsony utca
1250,Karatna tér
0250,Karatna tér
3560,Karolina út
3470,Karolina út
1140,Karolina út
0580,Karolina út
0070,Karolina út
3198,Karolina út
2140,Karolina út
3410,Karolina út
2130,Karolina út
3498,Karolina út
3490,Karolina út
3480,Karolina út
3190,Karolina út
1530,Karolina út
0405,Károly király utca
2870,Károly király utca
1880,Károly király utca
1401,Károly király utca
0880,Károly király utca
0402,Károly király utca
2400,Károly király utca
0881,Károly király utca
0400,Károly király utca
1400,Károly király utca
1040,Károlyi István utca
1960,Károlyi István utca
1041,Károlyi István utca
2040,Károlyi István utca
1400,Károlyi utca
1402,Károlyi utca
0930,Karton utca
0931,Karton utca
1942,Karton utca
1940,Karton utca
1942,Kassa utca
0931,Kassa utca
1940,Kassa utca
0930,Kassa utca
0320,Kassai tér
0250,Kassai tér
4740,Kassai tér
4741,Kassai tér
4820,Kassai tér
4758,Kassák Lajos utca
4794,Kassák Lajos utca
4750,Kassák Lajos utca
6400,Kaszásdűlő
0340,Kaszásdűlő
6470,Kaszásdűlő
1340,Kaszásdűlő
1060,Kaszásdűlő
3410,Katinyi mártírok parkja
3190,Katinyi mártírok parkja
3198,Katinyi mártírok parkja
3170,Katinyi mártírok parkja
0710,Katona József utca
0880,Katona József utca
1730,Katona József utca
0881,Katona József utca
1580,Kazinczy utca
0580,Kazinczy utca
0580,Kecskeméti József utca
1530,Kecskeméti József utca
0390,Kék Golyó utca
0210,Kék Golyó utca
0211,Kék Golyó utca
3590,Kék Golyó utca
3592,Kék Golyó utca
3591,Kék Golyó utca
1020,Kék Golyó utca
3598,Kék Golyó utca
1942,Kele utca
1940,Kele utca
1944,Kele utca
0290,Kelemen László utca
3560,Kelemen László utca
1290,Kelemen László utca
35618,Kelemen László utca
3610,Kelemen László utca
3592,Kelemen László utca
3561,Kelemen László utca
1170,Kelemen utca
1510,Kelemen utca
0085,Kelenföld vasútállomás
0870,Kelenföld vasútállomás
0580,Kelenföld vasútállomás
1730,Kelenföld vasútállomás
1880,Kelenföld vasútállomás
2510,Kelenföld vasútállomás
1720,Kelenföld vasútállomás
0405,Kelenföld vasútállomás
1410,Kelenföld vasútállomás
1540,Kelenföld vasútállomás
3490,Kelenföld vasútállomás
1030,Kelenföld vasútállomás
3190,Kelenföld vasútállomás
0530,Kelenföld vasútállomás
2502,Kelenföld vasútállomás
3010,Kelenföld vasútállomás
1885,Kelenföld vasútállomás
2720,Kelenföld vasútállomás
1530,Kelenföld vasútállomás
0880,Kelenföld vasútállomás
2511,Kelenföld vasútállomás
1870,Kelenföld vasútállomás
0400,Kelenföld vasútállomás
1085,Kelenföld vasútállomás
3498,Kelenföld vasútállomás
0881,Kelenföld vasútállomás
1012,Kelenföld vasútállomás
1500,Kelenföld vasútállomás
0402,Kelenföld vasútállomás
5400,Kelenföld vasútállomás
2500,Kelenföld vasútállomás
1015,Kelenföld vasútállomás
3198,Kelenföld vasútállomás
1335,Kelenföldi Erőmű
0330,Kelenföldi Erőmű
1500,Kelenvölgy-Péterhegy
2510,Kelenvölgy-Péterhegy
3410,Kelenvölgy-Péterhegy
2502,Kelenvölgy-Péterhegy
2500,Kelenvölgy-Péterhegy
2511,Kelenvölgy-Péterhegy
4734,Keleti pályaudvar
4758,Keleti pályaudvar
3024,Keleti pályaudvar
5200,Keleti pályaudvar
1085,Keleti pályaudvar
4794,Keleti pályaudvar
4780,Keleti pályaudvar
4801,Keleti pályaudvar
0085,Keleti pályaudvar
4760,Keleti pályaudvar
4768,Keleti pályaudvar
0300,Keleti pályaudvar
1120,Keleti pályaudvar
4778,Keleti pályaudvar
0070,Keleti pályaudvar
0301,Keleti pályaudvar
2300,Keleti pályaudvar
0050,Keleti pályaudvar
4808,Keleti pályaudvar
5400,Keleti pályaudvar
1335,Keleti pályaudvar
3240,Keleti pályaudvar
4800,Keleti pályaudvar
1100,Keleti pályaudvar
0205,Keleti pályaudvar
0075,Keleti pályaudvar
1780,Keleti pályaudvar
1950,Kemence utca
0950,Kemence utca
0360,Kemény Zsigmond utca
2361,Kemény Zsigmond utca
2360,Kemény Zsigmond utca
3508,Kemény Zsigmond utca
3500,Kemény Zsigmond utca
1020,Kempelen Farkas utca
1100,Kempelen Farkas utca
1120,Kempelen Farkas utca
0550,Kén utca
0540,Kén utca
3370,Kén utca
0230,Kén utca
6200,Kén utca
3510,Kén utca
6210,Kén utca
0895,Kéreg utca
0844,Kéreg utca
0550,Kéreg utca
2945,Kéreg utca
0845,Kéreg utca
0540,Kéreg utca
0880,Kerekdomb utca
0881,Kerekdomb utca
1730,Kerekdomb utca
1720,Kerekdomb utca
3621,Kerékgyártó utca
3698,Kerékgyártó utca
3620,Kerékgyártó utca
3030,Kerékgyártó utca
3690,Kerékgyártó utca
1240,Kerékgyártó utca
0320,Kerékgyártó utca
1250,Kerékgyártó utca
1570,Kerekhegyi utca
1571,Kerekhegyi utca
2570,Kerényi Frigyes utca
0570,Kerényi Frigyes utca
0580,Kereszt utca
1580,Kereszt utca
2500,Kereszt utca
2502,Kereszt utca
2620,Keresztúri út
1611,Keresztúri út
1621,Keresztúri út
1950,Keresztúri út
1610,Keresztúri út
1620,Keresztúri út
1500,Kérő utca
1530,Kérő utca
2310,Késmárk utca
2770,Késmárk utca
2770,Késmárk utca 11.
2310,Késmárk utca 11.
2770,Késmárk utca 20.
2310,Késmárk utca 20.
2310,Késmárk utca 9.
2770,Késmárk utca 9.
1510,Késmárki utca
0710,Késmárki utca
1840,Kettős-Körös utca
2845,Kettős-Körös utca
1660,Kétújfalu utca
1820,Kétújfalu utca
2660,Kétújfalu utca
2825,Kétújfalu utca
1510,Kikötő utca
1520,Kikötő utca
0710,Kikötő utca
3060,Király utca / Erzsébet körút
3040,Király utca / Erzsébet körút
4700,Király utca / Erzsébet körút
4780,Király utca / Erzsébet körút
3590,Királyhágó tér
3591,Királyhágó tér
1050,Királyhágó tér
2120,Királyhágó tér
1020,Királyhágó tér
3598,Királyhágó tér
3592,Királyhágó tér
2825,Királyhágó út
1820,Királyhágó út
1050,Királyhágó utca
1400,Királyhágó utca
3170,Királyhágó utca
1390,Királyhágó utca
3610,Királyhágó utca
0350,Királyhágó utca
1401,Királyhágó utca
1370,Királyhelmec utca
2370,Királyhelmec utca
2500,Kiránduló utca
2502,Kiránduló utca
1765,Kis Károshíd utca
1980,Kis Károshíd utca
1950,Kis utca
2620,Kis utca
1980,Kis utca
1611,Kis utca
2615,Kis utca
2025,Kis utca
1621,Kis utca
0975,Kis utca
1620,Kis utca
1695,Kis utca
1615,Kis utca
1610,Kis utca
0090,Kiscelli utca
1090,Kiscelli utca
1110,Kiscelli utca
0290,Kiscelli utca
2800,Kisfaludy utca
1400,Kisfaludy utca
2400,Kisfaludy utca
1510,Kisfaludy utca
0405,Kisfaludy utca
1660,Kisfaludy utca
2660,Kisfaludy utca
0402,Kisfaludy utca
2380,Kisfaludy utca
0845,Kisfaludy utca
2544,Kisfaludy utca
2845,Kisfaludy utca
1840,Kisfaludy utca
0680,Kisfaludy utca
0881,Kisfaludy utca
1480,Kisfaludy utca
2802,Kisfaludy utca
0880,Kisfaludy utca
1880,Kisfaludy utca
0844,Kisfaludy utca
1401,Kisfaludy utca
2870,Kisfaludy utca
0400,Kisfaludy utca
2845,Kisfaludy utca (Nemes utca)
1840,Kisfaludy utca (Nemes utca)
0931,Kispest vasútállomás
0930,Kispest vasútállomás
0680,"Kispest, Kossuth tér"
0931,"Kispest, Kossuth tér"
1480,"Kispest, Kossuth tér"
1510,"Kispest, Kossuth tér"
0930,"Kispest, Kossuth tér"
3428,"Kispest, Tulipán utca"
3420,"Kispest, Tulipán utca"
0931,Kispesti temető
0930,Kispesti temető
2234,Kiss Ernő utca
3140,Kiss Ernő utca
2200,Kiss Ernő utca
3120,Kiss Ernő utca
0230,Kiss Ernő utca
3148,Kiss Ernő utca
1590,Kiss János altábornagy utca
3591,Kiss János altábornagy utca
1790,Kiss János altábornagy utca
3592,Kiss János altábornagy utca
1050,Kiss János altábornagy utca
2780,Kiss János altábornagy utca
1380,Kiss János altábornagy utca
2120,Kiss János altábornagy utca
3598,Kiss János altábornagy utca
0381,Kiss János altábornagy utca
0380,Kiss János altábornagy utca
0710,Kiss János altábornagy utca
1520,Kiss János altábornagy utca
2380,Kiss János altábornagy utca
1020,Kiss János altábornagy utca
3590,Kiss János altábornagy utca
0921,"Kistarcsa, kórház"
0920,"Kistarcsa, kórház"
6100,"Kistarcsa, kórház"
0950,Kistorony park
1950,Kistorony park
1615,Kisvárda utca
2025,Kisvárda utca
0975,Kisvárda utca
1610,Kisvárda utca
1750,"Kisszentmihály, Baross utca"
1310,"Kisszentmihály, Baross utca"
2960,Klapka György utca
2961,Klapka György utca
0960,Klapka György utca
1240,Klapka György utca
3520,Klapka utca
0350,Klapka utca
0360,Klapka utca
3370,Kocka utca
0855,Kocka utca
3280,Kocka utca
0850,Kocka utca
3281,Kocka utca
1850,Kocka utca
3428,Kocsis Sándor Sportközpont
3370,Kocsis Sándor Sportközpont
3030,Kocsis Sándor Sportközpont
1050,Kodály körönd
5100,Kodály körönd
3198,Kolosy tér
1090,Kolosy tér
3410,Kolosy tér
0090,Kolosy tér
3190,Kolosy tér
0650,Kolosy tér
1650,Kolosy tér
1110,Kolosy tér
0651,Kolosy tér
3170,Kolosy tér
0290,Kolosy tér
0930,Kolozsvár utca (temető)
0931,Kolozsvár utca (temető)
0710,Komáromi utca
1520,Komáromi utca
3198,Komjádi Béla utca
3410,Komjádi Béla utca
3170,Komjádi Béla utca
3190,Komjádi Béla utca
2502,Komló utca
1580,Komló utca
0580,Komló utca
2500,Komló utca
1410,Komló utca
4820,Komócsy utca
4778,Komócsy utca
4770,Komócsy utca
2360,Kondor Béla sétány
2361,Kondor Béla sétány
1365,Kondor Béla sétány
1944,Kondor Béla sétány
3370,Koppány utca
0230,Koppány utca
3510,Koppány utca
0550,Koppány utca
0540,Koppány utca
2960,Kordován tér
1261,Kordován tér
1260,Kordován tér
4728,Kós Károly sétány
4724,Kós Károly sétány
0990,Kós Károly tér
1480,Kós Károly tér
1942,Kós Károly tér
1940,Kós Károly tér
1990,Kós Károly tér
1250,Kosd utca
2700,Kosd utca
1700,Kosd utca
1240,Kosd utca
3020,Kossuth Lajos tér
3028,Kossuth Lajos tér
0150,Kossuth Lajos tér
4780,Kossuth Lajos tér
3024,Kossuth Lajos tér
5200,Kossuth Lajos tér
8110,Kossuth Lajos tér
4700,Kossuth Lajos tér
1150,Kossuth Lajos tér
3510,Kossuth Lajos utca
0550,Kossuth Lajos utca
1590,Kossuth Lajos utca
1640,Kossuth Lajos utca
1990,Kossuth Lajos utca
2640,Kossuth Lajos utca
1520,Kossuth Lajos utca
0930,Kossuth Lajos utca
0641,Kossuth Lajos utca
0931,Kossuth Lajos utca
0844,Kossuth Lajos utca
2570,Kossuth Lajos utca
0680,Kossuth Lajos utca
1230,Kossuth Lajos utca
0540,Kossuth Lajos utca
1231,Kossuth Lajos utca
0640,Kossuth Lajos utca
0845,Kossuth Lajos utca
3420,Kossuth Lajos utca
3428,Kossuth Lajos utca
